"chunk_id","edition_id","line_id","page","line_no","box","text","text_hash","chunk_type"
10891,1,"FR10891",310,5,"[56.8, 245.41, 543.04, 265.84]","traîner comme ci, comme ça, d’un malade à l’autre, mais","1b54060f4bac387ff41992fc171d5e8b","main_text"
10892,1,"FR10892",310,6,"[56.8, 265.91, 543.04, 286.34]","j’étais devenu plus inquiet encore qu’auparavant, de plus en","5de5b04fa8cc01bc94a6c4dd093f168c","main_text"
10893,1,"FR10893",310,7,"[56.8, 286.31, 543.04, 306.74]","plus, comme à New York, et j’ai recommencé à dormir aussi","6a4b9c5eafa0c009ca80d4f083621984","main_text"
10894,1,"FR10894",310,8,"[56.8, 306.81, 309.92, 327.24]","encore plus mal que d’habitude.","db33a78bd6a7de4079ba16200ce568da","main_text"
10895,1,"FR10895",310,9,"[99.3, 327.21, 543.04, 347.64]","De le rencontrer à nouveau, Robinson, ça m’avait donc","4460bddb26844571a63cd0906fab8221","main_text"
10896,1,"FR10896",310,10,"[56.8, 347.71, 543.04, 368.14]","donné un coup et comme une espèce de maladie qui me","c38e14012db7d463fb8965d12ec6ddcb","main_text"
10897,1,"FR10897",310,11,"[56.8, 368.11, 135.21, 388.54]","reprenait.","1a1afa2425397c6c2be257543428de81","main_text"
10898,1,"FR10898",310,12,"[99.3, 388.61, 543.04, 409.04]","Avec sa gueule toute barbouillée de peine, ça me faisait","f775042dddc7229d125eba25f9f363aa","main_text"
10899,1,"FR10899",310,13,"[56.8, 409.01, 543.04, 429.44]","comme un sale rêve qu’il me ramenait et dont je n’arrivais","d74743981f9891f5a5812aacda8b9126","main_text"
10900,1,"FR10900",310,14,"[56.8, 429.51, 533.04, 449.94]","pas à me délivrer depuis trop d’années déjà. J’en bafouillais.","9fe5aa60931f1f4704537e94bb4ea214","main_text"
10901,1,"FR10901",310,15,"[99.3, 449.91, 543.04, 470.34]","Il était venu retomber là, devant moi. J’en finirais pas.","8690891c658916f1692c339db79caba8","main_text"
10902,1,"FR10902",310,16,"[56.8, 470.41, 543.04, 490.84]","Sûrement qu’il m’avait cherché par ici. J’essayais pas d’aller","f90770a6d77c272b11f5660e7a15be56","main_text"
10903,1,"FR10903",310,17,"[56.8, 490.81, 543.04, 511.24]","le revoir moi, bien sûr... Il reviendrait à coup sûr encore et il","31197d322ef88ef6fee3adae5e105c52","main_text"
10904,1,"FR10904",310,18,"[56.8, 511.31, 543.04, 531.74]","me  forcerait  à  penser  à  ses  affaires  à  nouveau.  Tout  à","f9f69870d8c7998a2fd3710fca5412eb","main_text"
10905,1,"FR10905",310,19,"[56.8, 531.71, 543.04, 552.14]","présent d’ailleurs me faisait repenser à sa sale substance.","40dfb2ac441c74524f9a159a26a09c6d","main_text"
10906,1,"FR10906",310,20,"[56.8, 552.21, 543.04, 572.64]","Ces gens-là même que je regardais par la fenêtre et qui","2af7752441ac97b708ca487effff4c0a","main_text"
10907,1,"FR10907",310,21,"[56.8, 572.61, 543.04, 593.04]","n’avaient l’air de rien, à marcher comme ça dans la rue, ils","40e3bff79cf6a7afdf7c71dd9f298814","main_text"
10908,1,"FR10908",310,22,"[56.8, 593.11, 543.04, 613.54]","m’y faisaient penser, à bavarder au coin des portes, à se","ce71a21324659f9d132249247cff3de7","main_text"
10909,1,"FR10909",310,23,"[56.8, 613.51, 543.04, 633.94]","frotter les uns contre les autres. Je savais moi, ce qu’ils","3c5e342e053d4e706ef1db5e31f186be","main_text"
10910,1,"FR10910",310,24,"[56.8, 634.01, 543.04, 654.44]","cherchaient, ce qu’ils cachaient avec leurs airs de rien les","ed96554bb92d1ccfb4e4b408dc53ebda","main_text"
10911,1,"FR10911",310,25,"[56.8, 654.41, 543.04, 674.84]","gens. C’est tuer et se tuer qu’ils voulaient, pas d’un seul coup","f4fcc579f2776471bd56d3f0f9e0568b","main_text"
10912,1,"FR10912",310,26,"[56.8, 674.91, 543.04, 695.34]","bien sûr, mais petit à petit comme Robinson avec tout ce","45c7a17a1adbdde90e985624ddb87cbb","main_text"
10913,1,"FR10913",310,27,"[56.8, 695.31, 543.04, 715.74]","qu’ils trouvaient, des vieux chagrins, des nouvelles misères,","fbeb179765adc21e98a0e6ee9e105441","main_text"
10914,1,"FR10914",310,28,"[56.8, 715.81, 543.04, 736.24]","des haines encore sans nom quand ça n’est pas la guerre","5b224e06dbbf35c32a102b79a2ccf829","main_text"
10915,1,"FR10915",310,29,"[56.8, 736.21, 543.04, 756.64]","toute crue et que ça se passe alors plus vite encore que","dda76bc044d88366dd151cfaa6c207e9","main_text"
10916,1,"FR10916",310,30,"[56.8, 756.71, 146.53, 777.14]","d’habitude.","f202d891aa0818c71d9d844121313e97","main_text"
10917,1,"FR10917",310,31,"[259.7, 793.7, 335.8, 805.88]","Page 312 sur 584","a96456a4a73d451632cc68ecb5efe65c","page_footer"
10918,1,"FR10918",311,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
10919,1,"FR10919",311,2,"[99.3, 61.41, 491.63, 81.84]","J’osais même plus sortir de peur de le rencontrer.","ba120b952957f3f1c96457c009706390","main_text"
10920,1,"FR10920",311,3,"[99.3, 81.81, 543.04, 102.24]","Fallait qu’on me demande des deux ou trois fois de","e9a11081f523f4f21e0c74d9e2b8f1c7","main_text"
10921,1,"FR10921",311,4,"[56.8, 102.31, 543.04, 122.74]","suite  pour  que  je  me  décide  à  répondre  à  l’appel  des","f5ea45689312c24d52ec97e9c7f9d5a5","main_text"
10922,1,"FR10922",311,5,"[56.8, 122.71, 543.04, 143.14]","malades. Alors la plupart du temps quand j’arrivais on avait","8504fe6ba70d3841cb7386fa82916f0e","main_text"
10923,1,"FR10923",311,6,"[56.8, 143.21, 543.04, 163.64]","déjà été en chercher un autre. C’était la pagaïe dans mon","b8ceda8fd1007a753a3da068e10ac61b","main_text"
10924,1,"FR10924",311,7,"[56.8, 163.61, 543.04, 184.04]","esprit, tout comme dans la vie. Dans cette rue Saint Vincent","d37f4f172eca39d320f5e7e7be989011","main_text"
10925,1,"FR10925",311,8,"[56.8, 184.11, 543.04, 204.54]","où  je  n’étais  allé  encore  qu’une  seule  fois,  on  m’a  fait","5f30ab8d81bfbbea259b5cc44c91a5a0","main_text"
10926,1,"FR10926",311,9,"[56.8, 204.51, 543.04, 224.94]","demander chez les gens du troisième au numéro 12. On est","45c8b133ca7a64675231373c1ab0365f","main_text"
10927,1,"FR10927",311,10,"[56.8, 225.01, 543.04, 245.44]","même  venu  me  chercher  avec  une  voiture.  Je  l’ai  bien","a6ecec662c729270fe8e587be3d52e19","main_text"
10928,1,"FR10928",311,11,"[56.8, 245.41, 543.04, 265.84]","reconnu  tout  de  suite  le  grand-père,  il  chuchotait,  il","dd1aa2fc36d9f95e22b2d3bc8bffc56a","main_text"
10929,1,"FR10929",311,12,"[56.8, 265.91, 543.04, 286.34]","s’essuyait longuement les pieds sur mon paillasson. Un être","9cd50eabcd60d136b1db6addc45ea025","main_text"
10930,1,"FR10930",311,13,"[56.8, 286.31, 543.04, 306.74]","furtif, gris et voûté, c’est pour son petit-fils qu’il voulait que","bc7e683323db6d0baa86b3a9433756e1","main_text"
10931,1,"FR10931",311,14,"[56.8, 306.81, 174.11, 327.24]","je me dépêche.","4627cbeb1154a902821b4990cdfa9b16","main_text"
10932,1,"FR10932",311,15,"[99.3, 327.21, 543.04, 347.64]","Je me souvenais bien de sa fille aussi, à lui, une autre","afa2f56cc206ec58025bf1155be08a7c","main_text"
10933,1,"FR10933",311,16,"[56.8, 347.71, 543.04, 368.14]","gaillarde, flétrie déjà, mais solide et silencieuse, qui était","d15ef5869ec7d3ab5b520fb0175f177d","main_text"
10934,1,"FR10934",311,17,"[56.8, 368.11, 543.04, 388.54]","revenue pour avorter, à plusieurs reprises chez ses parents.","2f2722c1a877d06989ee0fdb3ce972f1","main_text"
10935,1,"FR10935",311,18,"[56.8, 388.61, 543.04, 409.04]","On ne lui reprochait rien à celle-là. On aurait seulement","dee5a207c44006a24a58f612b35251ec","main_text"
10936,1,"FR10936",311,19,"[56.8, 409.01, 543.04, 429.44]","voulu qu’elle finisse par se marier en fin de compte, surtout","e0f11ce5d0d1a4b4c83e3497e18598f2","main_text"
10937,1,"FR10937",311,20,"[56.8, 429.51, 543.04, 449.94]","qu’elle avait déjà un petit garçon de deux ans à demeure","84f68759fed6b6530452f4cd7fbd119a","main_text"
10938,1,"FR10938",311,21,"[56.8, 449.91, 248.43, 470.34]","chez les grands-parents.","045f9604aee1090f75a14b31c09f364f","main_text"
10939,1,"FR10939",311,22,"[99.3, 470.41, 543.04, 490.84]","Il était malade cet enfant pour un oui, pour un non, et","873ab035f197a6633c3d280ee6001412","main_text"
10940,1,"FR10940",311,23,"[56.8, 490.81, 543.04, 511.24]","quand il était malade, le grand-père, la grand-mère, la mère","65b004e36c519c0554d7eeea6a3ad0c1","main_text"
10941,1,"FR10941",311,24,"[56.8, 511.31, 543.04, 531.74]","pleuraient  ensemble,  énormément,  et  surtout  parce  qu’il","fa7ba95e7e613dd08a02aff417aefc0f","main_text"
10942,1,"FR10942",311,25,"[56.8, 531.71, 543.04, 552.14]","n’avait pas de père légitime. C’est dans ces moments là qu’on","93927c350c45d23bc2526b50326cacba","main_text"
10943,1,"FR10943",311,26,"[56.8, 552.21, 543.04, 572.64]","est le plus affecté par les situations irrégulières dans les","b38e86ea65e118dfe710afedac4f834a","main_text"
10944,1,"FR10944",311,27,"[56.8, 572.61, 543.04, 593.04]","familles. Ils croyaient les grands-parents sans se l’avouer","4ab629a3a22cb2a4b0144b2f828374fd","main_text"
10945,1,"FR10945",311,28,"[56.8, 593.11, 543.04, 613.54]","tout à fait, que les enfants naturels sont plus fragiles et plus","3ad4933254c700850d144441116ddeef","main_text"
10946,1,"FR10946",311,29,"[56.8, 613.51, 307.4, 633.94]","souvent malades que les autres.","5e9fab5bbbbc8a15c6bd71c873d37b56","main_text"
10947,1,"FR10947",311,30,"[99.3, 634.01, 543.04, 654.44]","Enfin, le père, celui qu’on croyait du moins, il était bel","211f01dfc16652fcd2231ec2d6dbbd43","main_text"
10948,1,"FR10948",311,31,"[56.8, 654.41, 543.04, 674.84]","et bien parti pour toujours. On lui avait tellement parlé de","6f24f7a4b18a47eadfd91c4159a7ea0a","main_text"
10949,1,"FR10949",311,32,"[56.8, 674.91, 543.04, 695.34]","mariage à cet homme, que ça avait fini par l’ennuyer. Il","b78d568378200c913cffdc0cf4df6af7","main_text"
10950,1,"FR10950",311,33,"[56.8, 695.31, 543.04, 715.74]","devait être loin à présent, s’il courait encore. Personne n’y","beeba4873f3296197e1e8699c5e9c922","main_text"
10951,1,"FR10951",311,34,"[56.8, 715.81, 538.53, 736.24]","avait rien compris à cet abandon et surtout la fille elle-","f4b345dcb23c975dca67bb5e5201bc12","main_text"
10952,1,"FR10952",311,35,"[56.8, 736.21, 543.04, 756.64]","même, parce qu’il avait pris pourtant bien du plaisir à la","ca1c86388e2bd1336f967310b80aeaf6","main_text"
10953,1,"FR10953",311,36,"[56.8, 756.71, 109.94, 777.14]","baiser.","972dfea3a4cb6073f46b4e9c4e736708","main_text"
10954,1,"FR10954",311,37,"[259.7, 793.7, 335.8, 805.88]","Page 313 sur 584","08560bdfc86f5685031ec7e08a361c3b","page_footer"
10955,1,"FR10955",312,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
10956,1,"FR10956",312,2,"[99.3, 61.41, 543.04, 81.84]","Donc,  depuis  qu’il  était  parti  le  volage  ils","e52c3f80335cc0aed9820fbd8494daa4","main_text"
10957,1,"FR10957",312,3,"[56.8, 81.81, 543.04, 102.24]","contemplaient tous les trois l’enfant en pleurnichant et puis","16380951393f83aec4551f09395f3102","main_text"
10958,1,"FR10958",312,4,"[56.8, 102.31, 543.04, 122.74]","voilà. Elle s’était donnée à cet homme comme elle disait","e635839980ede2c09a6445d3af9f9fa3","main_text"
10959,1,"FR10959",312,5,"[56.8, 122.71, 543.04, 143.14]","« corps et âme ». Cela devait arriver, et d’après elle devait","f81d17bce065073524aeba4621242c0a","main_text"
10960,1,"FR10960",312,6,"[56.8, 143.21, 543.04, 163.64]","suffire à tout expliquer. Le petit en était sorti de son corps et","3c2c8fc49a05ce86248012f7b1c8824a","main_text"
10961,1,"FR10961",312,7,"[56.8, 163.61, 543.04, 184.04]","d’un seul coup et l’avait laissée toute plissée autour des","9f86bf28e5cdb62c61859e7ef3034a3b","main_text"
10962,1,"FR10962",312,8,"[56.8, 184.11, 543.04, 204.54]","flancs. L’esprit est content avec des phrases, le corps c’est","f40a94dc611c91976bc947456a47bfe7","main_text"
10963,1,"FR10963",312,9,"[56.8, 204.51, 543.04, 224.94]","pas pareil, il est plus difficile lui, il lui faut des muscles. C’est","8dc5dd5b28cc44c654218c0d89a06ae2","main_text"
10964,1,"FR10964",312,10,"[56.8, 225.01, 543.04, 245.44]","quelque chose de toujours vrai un corps, c’est pour cela que","085b2f4c3b1754f59dca38ae9ccde2f4","main_text"
10965,1,"FR10965",312,11,"[56.8, 245.41, 543.04, 265.84]","c’est presque toujours triste et dégoûtant à regarder. J’ai vu,","e34ce6db4bebbafb3c9772de13ee8b8a","main_text"
10966,1,"FR10966",312,12,"[56.8, 265.91, 543.04, 286.34]","c’est vrai aussi, bien peu de maternités emporter autant de","64f6d5b325673fe99b842cf46792d2e5","main_text"
10967,1,"FR10967",312,13,"[56.8, 286.31, 543.04, 306.74]","jeunesse d’un seul coup. Il ne lui restait plus pour ainsi dire","f03ffdfe263fa0d7e54d01c68573aab0","main_text"
10968,1,"FR10968",312,14,"[56.8, 306.81, 543.04, 327.24]","que des sentiments à cette mère et une âme. Personne n’en","65d99298fddd83e2a82952161fa773f0","main_text"
10969,1,"FR10969",312,15,"[56.8, 327.21, 154.22, 347.64]","voulait plus.","5393b64f14413f412ed4d43682acf2c5","main_text"
10970,1,"FR10970",312,16,"[99.3, 347.71, 543.04, 368.14]","Avant cette naissance clandestine la famille demeurait","7c931d822b35aca8834e97a4dc68c0e1","main_text"
10971,1,"FR10971",312,17,"[56.8, 368.11, 543.04, 388.54]","dans  le quartier  des  « Filles-du-Calvaire » et cela  depuis","3fe7912c6a47047c7a23842c2a4ad6ef","main_text"
10972,1,"FR10972",312,18,"[56.8, 388.61, 543.04, 409.04]","bien des années. S’ils étaient venus tous s’exiler à Rancy,","31171e93ba8eb255e0dd4197ad41fcb3","main_text"
10973,1,"FR10973",312,19,"[56.8, 409.01, 543.04, 429.44]","c’était pas par plaisir, mais pour se cacher, se faire oublier,","ead01805002b3d0242769cb2007e128c","main_text"
10974,1,"FR10974",312,20,"[56.8, 429.51, 231.9, 449.94]","disparaître en groupe.","85d0652d0bdb137a33d9f72eef2bee45","main_text"
10975,1,"FR10975",312,21,"[99.3, 449.91, 543.04, 470.34]","Dès qu’il fut devenu  impossible  de  dissimuler  cette","835769b8f411094c3cb3c09251a9f545","main_text"
10976,1,"FR10976",312,22,"[56.8, 470.41, 543.04, 490.84]","grossesse aux  voisins,  ils  s’étaient  décidés  à  quitter  leur","8edbbb236f8e88dbbf0d72528009f94d","main_text"
10977,1,"FR10977",312,23,"[56.8, 490.81, 543.04, 511.24]","quartier  de  Paris  pour  évite  tous  commentaires.","af5b8335bd461b03a41d76f3804efd1b","main_text"
10978,1,"FR10978",312,24,"[56.8, 511.31, 273.9, 531.74]","Déménagement d’honneur.","27afa5bb0855b76e0cde2ee290700b4b","main_text"
10979,1,"FR10979",312,25,"[99.3, 531.71, 543.04, 552.14]","A  Rancy,  la  considération  des  voisins  n’était  pas","facfbf7135f79ea780f691f49a27cf2b","main_text"
10980,1,"FR10980",312,26,"[56.8, 552.21, 543.04, 572.64]","indispensable, et puis d’abord ils étaient inconnus à Rancy,","562351d69fbcff778ec5660438e898a3","main_text"
10981,1,"FR10981",312,27,"[56.8, 572.61, 543.04, 593.04]","et puis la municipalité de ce pays pratiquait justement une","9302973a69dddc5dfd802ba002ae91dc","main_text"
10982,1,"FR10982",312,28,"[56.8, 593.11, 543.04, 613.54]","politique abominable, anarchiste pour tout dire, et dont on","229df7b3a88897f7e8cc6ed5ff1e3e7d","main_text"
10983,1,"FR10983",312,29,"[56.8, 613.51, 543.04, 633.94]","parlait dans toute la France, une politique de voyous. Dans","0d6d9a1421819f8e6a5d2fc51cfdb77d","main_text"
10984,1,"FR10984",312,30,"[56.8, 634.01, 543.04, 654.44]","ce  milieu  de  réprouvés  le  jugement  d’autrui  ne  saurait","790b05b00627bbaaac7bc3a0b5eba27d","main_text"
10985,1,"FR10985",312,31,"[56.8, 654.41, 127.94, 674.84]","compter.","1c9daac3c7db1d1e1ab6859c38fbda7f","main_text"
10986,1,"FR10986",312,32,"[99.3, 674.91, 543.04, 695.34]","La famille s’était punie spontanément, elle avait rompu","505758dfae4d49023263db40098f1829","main_text"
10987,1,"FR10987",312,33,"[56.8, 695.31, 475.35, 715.74]","toute relation avec les parents et les amis d’autrefois.","9a15fe35ae7939c0165de56c10f6cfb8","main_text"
10988,1,"FR10988",312,34,"[99.3, 715.81, 543.04, 736.24]","Pour un drame, ç’avait été un drame complet. Plus rien","49edb288415d667c0c2a40b0e75933f2","main_text"
10989,1,"FR10989",312,35,"[56.8, 736.21, 543.04, 756.64]","à perdre qu’ils se disaient. Déclassés. Quand on tient à se","6cc25bda73b33936d57c351805135a01","main_text"
10990,1,"FR10990",312,36,"[56.8, 756.71, 293.19, 777.14]","déconsidérer on va au peuple.","a08a081ba329b02cbbab19ecd6562722","main_text"
10991,1,"FR10991",312,37,"[259.7, 793.7, 335.8, 805.88]","Page 314 sur 584","91f7205a55f45fde36865752155f672f","page_footer"
10992,1,"FR10992",313,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
10993,1,"FR10993",313,2,"[99.3, 61.41, 543.04, 81.84]","Ils ne formulaient aucun reproche contre personne. Ils","9c23c3a21b066b7ae361ea1466f12511","main_text"
10994,1,"FR10994",313,3,"[56.8, 81.81, 543.04, 102.24]","essayaient seulement de découvrir par poussées de petites","8f24908b1111181ec587a3be24b7aa20","main_text"
10995,1,"FR10995",313,4,"[56.8, 102.31, 543.04, 122.74]","révoltes invalides ce que le Destin pouvait bien avoir bu le","305e16d641f71babebed8616d3e84bc3","main_text"
10996,1,"FR10996",313,5,"[56.8, 122.71, 441.78, 143.14]","jour où il leur avait fait une saleté pareille, à eux.","55e8b733a696e36ac546a767a7aff76e","main_text"
10997,1,"FR10997",313,6,"[99.3, 143.21, 543.04, 163.64]","La  fille  n’éprouvait  à  vivre  à  Rancy,  qu’une  seule","c5ccea8feb94a4cf91b6a9c8c9214394","main_text"
10998,1,"FR10998",313,7,"[56.8, 163.61, 543.04, 184.04]","consolation, mais très importante, celle de pouvoir parler","f8788a7ba33dcfd5a80b5cc7ec834887","main_text"
10999,1,"FR10999",313,8,"[56.8, 184.11, 543.04, 204.54]","librement  à  tout  le  monde  désormais  de  « ses","4fe461bed782892759697d85386b3124","main_text"
11000,1,"FR11000",313,9,"[56.8, 204.51, 543.04, 224.94]","responsabilités  nouvelles ».  Son  amant,  en  la  désertant,","d9726c5d48310157ca85c199be304b56","main_text"
11001,1,"FR11001",313,10,"[56.8, 225.01, 543.04, 245.44]","avait  réveillé  un  désir  profond  de  sa  nature  entichée","bd2751ce6dede9e5ea2b7f0a86556476","main_text"
11002,1,"FR11002",313,11,"[56.8, 245.41, 543.04, 265.84]","d’héroïsme et de singularité. Dès qu’elle fut assurée pour le","1b7d1a292511d1ec28ccc17bc40cfca9","main_text"
11003,1,"FR11003",313,12,"[56.8, 265.91, 543.04, 286.34]","reste de ses jours de ne jamais avoir un sort absolument","33abc0cddc17e3ef59e11badafe63708","main_text"
11004,1,"FR11004",313,13,"[56.8, 286.31, 543.04, 306.74]","identique à la plupart des femmes de sa classe et de son","c05fcd0d40bcce5fdef623626880a213","main_text"
11005,1,"FR11005",313,14,"[56.8, 306.81, 543.04, 327.24]","milieu et de pouvoir toujours en appeler au roman de sa vie","295e8a7988f2869c41748bec85e884c7","main_text"
11006,1,"FR11006",313,15,"[56.8, 327.21, 543.04, 347.64]","saccagée dès ses premières amours, elle s’accommoda du","7d0b1983e7099bb71093328a1a3c7818","main_text"
11007,1,"FR11007",313,16,"[56.8, 347.71, 543.04, 368.14]","grand malheur qui la frappait, avec délices, et les ravages du","ed7571fdae36529b2d9f449790b829a4","main_text"
